textID,text,selected_text,sentiment,id
e721757713,yea i`m gonna need to put the blunt down,blunt,negative,9058
800700f62c,"is wondering what actually to do, when I have a week to do **** all bar pack, most peeps r leavin too",****,negative,9059
7817bf60f5, loll my dad leavingg and moving to las vegas and myy now ex boyfrienndd is FINALLLY done talking to me and has left me alone,loll,positive,9060
96b9af9a9b,forgot the montel quote  and it was a good one..,forgot the montel quote  and it was a good one..,neutral,9061
56c99b320d,Ugh 3 more hours,Ugh 3 more hours,neutral,9062
55b2c4a035,_e im going to my dance class now,im going to my dance class now,neutral,9063
24ad015348," i did dat 1 time & my boss text me saying, 'tweet me n my office after dis tweeting is ova!' i havent dun it since.","i did dat 1 time & my boss text me saying, 'tweet me n my office after dis tweeting is ova!' i havent dun it since.",neutral,9064
bcf1767c4a, whaaaat what about your house? You`ve been working so hard on it!,hard,negative,9065
b956cee5c7," well...as long as you have trees  yeh definately need to go find one, maybe after the crutches tho! :p","well...as long as you have trees  yeh definately need to go find one, maybe after the crutches tho! :p",neutral,9066
97dfc59d35,Playing with my puppy,Playing with my puppy,positive,9067
28cfbe48ad, hahaha thanks for clearing up the,hahaha thanks for clearing up the,positive,9068
eb789743a8," Thanks for the tip! Unfortunately a major crash in my https site, just as ExtPlorer","Thanks for the tip! Unfortunately a major crash in my https site,",neutral,9069
e2b9a690b8," but it was kinda funny, sorry. ur still my favorite tho","but it was kinda funny, sorry. ur still my favorite tho",neutral,9070
c6b72791c6,need to push diet to last level. Not too good last week lost 1 lb. . Better than a gain,need to push diet to last level. Not too good last week lost 1 lb. . Better than a gain,neutral,9071
e11e919751,it was a hard weekend. too much alcohol on these **** 'weinfest',hard weekend.,negative,9072
ff33061b8d,what`s good about working a double?...Jasmin,what`s good about working a double?...Jasmin,neutral,9073
67f825d150," hey kellie,how are u?I FEEL HORRIBLE!","hey kellie,how are u?I FEEL HORRIBLE!",negative,9074
b632227a07, I`m now a member of the street!!,I`m now a member of the street!!,neutral,9075
abad92a959," Since obviously living in Alaska, only a few radio stations we get here.","Since obviously living in Alaska, only a few radio stations we get here.",neutral,9076
e15e11f4fa,I can`t believe how fast this week has gone by,I can`t believe how fast this week has gone by,neutral,9077
3568ade162, boooo!!! I bet it was a nice wallet too,nice,positive,9078
4df6ba1655,I`m at mcdonalds eating chicken nuggets with my kid so embarrased I droped my soda  haha it fell out of my tray lol,so embarrased,negative,9079
5365137238,just got home from the show opening.  fantastic. thanks to everyone who came out,fantastic.,positive,9080
3bf3c20da4,"I was talking with my best friend ï¿½ureo about i-phones, Rio de Janeiro, and valentines day in Brazil. He has a girlfriend and Iï¿½m not","I was talking with my best friend ï¿½ureo about i-phones, Rio de Janeiro, and valentines day in Brazil. He has a girlfriend and Iï¿½m not",neutral,9081
7d81397f97,is playing restaurant city.,is playing restaurant city.,neutral,9082
3e95b01fc7,is looking at that person from a very different pov.  never thought i`d see this day arrive!,is looking at that person from a very different pov.  never thought i`d see this day arrive!,neutral,9083
775f56b3da," Yeah, Jimmy Fallon is back to do a skit. Yay!!!!",Yay!,positive,9084
96f22cceec, hey  yall were amazing at bamboozle! thanks for stopping to take apicture on saturday.. seemed like you were in a rush though!,e amazing,positive,9085
e63b781902,SNL with Justin Timberlake!,SNL with Justin Timberlake!,neutral,9086
be98808eae, I`m dead bored. but also dead poor! Student life is a piss take!,bored.,negative,9087
44bef9a45f,_jackson already there`s none left  back to cabbage soup,_jackson already there`s none left  back to cabbage soup,neutral,9088
bc5a1c6144,watching spongebob,watching spongebob,neutral,9089
0039c7e4a4,is gonna have an irish wedding,is gonna have an irish wedding,neutral,9090
6c67f0c9c3,Showered in ice-cold water. Sweating now. Means one thing: I`m sick,I`m sick,negative,9091
7d982daf08, Glad you like!,Glad you like!,positive,9092
7cf21902ab,Exactly 2 weeks left in Sigma,Exactly 2 weeks left in Sigma,neutral,9093
ce6e842b55,_Dude Very nice. Good night,Very nice.,positive,9094
7785792609,wow my trip to tampa has come to an end...,wow,positive,9095
eb8fb65281, NAT!!! I`m going to miss you so badly,miss,negative,9096
9dd2d0cee9,The new tecas driver license design is ugly,ugly,negative,9097
cc74409945,Hates bleech!! Messed up my black outfit,Hates,negative,9098
73a6c8c55e,My knee is killing me,My knee is killing me,negative,9099
e5f28a7927, just checked again and it worked!! Sorry,just checked again and it worked!! Sorry,neutral,9100
7c9c3f168a,I love crowded cars  and Ayanna!,I love crowded,positive,9101
58e7c5dbad,has a sore throat,has a sore throat,negative,9102
5aa5003df5, god I need to revise today! I`m so lazy,o lazy,negative,9103
9aff9b27ad, Alternate name for a 'Bacon Mary'... A 'Bloody Piggy!' ;) (I have to give my boyfriend credit for that idea!),credit,positive,9104
ec898f5948,"ready for a very busy, FUN day tomorrow! gotta keep myself busy when my lover is gone",FUN,positive,9105
c25a282870,   See you later lovely ladies.  Be Good & I love you millions  ****,d & I love,positive,9106
272a29365c,Re-pinging _B: Is it pathetic that my mom is my best friend  hell know I talk to my mom bout everything everythinggg,best,positive,9107
ebddd504ae, Are you shattered after that long week?  Thats a pity about tomorrow night,Are you shattered after that long week?  Thats a pity about tomorrow night,neutral,9108
c18b450672,i feel sad for you elizabeth.,i feel sad for you elizabeth.,negative,9109
c605755961, Well I *did* put in a good innings...sweared at the brother in law..was in fine form,good,positive,9110
829cad7b81, did you find the Colossus yet?,did you find the Colossus yet?,neutral,9111
218486ebee,waching gray`s antomy,waching gray`s antomy,neutral,9112
e3600f20f1,wants to greet all the mom`s out there a Happy Mothers Day!!! May you enjoy your day!!,Happy,positive,9113
99e28adbed," No, havent heard anything about the show   It hasnt been on on saturday nights, but there are the occasional sunday reruns.","No, havent heard anything about the show   It hasnt been on on saturday nights, but there are the occasional sunday reruns",neutral,9114
7321fe66ff, tell your friends to tie you to the railing. I expect a tweet tomorrow about headaches and feeling tired,tired,negative,9115
03eabd0afe, Are you blogging yet? I miss you writing,miss,negative,9116
0fb72945f7,_devi thankyou. i wont but you know,thankyou.,positive,9117
e03cdbdd84,time for mimi`s,time for mimi`s,neutral,9118
d078973de5," Yep, ah, ****, I don`t wanna leave my warm doona to get a hot beverage...I guess I`ll just have to make do w/o it","ah, ****,",negative,9119
05e2e6249b,"yesterday was fun.. 1st concert of the year [i know, i`m late xD].. buena vista social club live FOR FREE..",fun..,positive,9120
6a679e5e43,new book in the pocket http://bit.ly/1bI7aD,new book in the pocket,neutral,9121
0883179b27, Belated kay Tita.  Wow! 2 prizes in a day! Congrats!,y! Congrats!,positive,9122
baaf138c58," ,,, hey mom,,",",,, hey mom,,",neutral,9123
b0fc59f0dd,Have $#@&!!! Malware on my work PC!  I miss having an IT dept,I miss having an IT dept,negative,9124
9bc6dac59c,likes cheerios and scones in the morning,likes cheerios and scones in the morning,positive,9125
4d5a8b6e13,TGIF... Hubby dragged me out to buy car parts. I am tired n cranky,tired,negative,9126
1bb7a4f6c3,Laying with lyndi on drive way. Drinking tea. Listenin to music. Takin pictures. Just a Chillin.,Just a Chillin.,positive,9127
1a0531e6d2,I hate going to work on nights that I`m in micro.   At least I get to work with !,hate,negative,9128
67e69018ab,Really? I can only go in 1Direction at a time?! UGh!  Gotta take authority over the time 2day!  Say hello! Don`t be a stranger! BeBlessed!,UGh!  Gotta take authority over the time 2day!  Say hello! Don`t be a stranger! BeBlessed!,neutral,9129
a357e314cd,I`m sooo lost without my car  This is truly depressing. Pregnant people should NEVER be this stressed out!,y depressing.,negative,9130
df724fdbe2,Happy Mother`s Day to all the Momma`s to be and Mommas currently.  Have a wonderful day!!!,wonderful,positive,9131
bbeb862b32,haha gunna go buy a whole bunch of emo/punk clothes,haha gunna go buy a whole bunch of emo/punk clothes,neutral,9132
2bace8af9c,Ouch!!... Stomachace.... I ate a lot...,Stomachace...,negative,9133
31641da2ef,"Browsing digital art tutorials (like those found at Henning`s site: http://bit.ly/WJg5A ), refreshing my knowledge... and then my skills?",refreshing,positive,9134
38eb9db45c, ive been there before  haha,haha,positive,9135
e0ca22d6d5, not really ;D nice pic .  no but could u imagine those 2? ... i thought so,nice,positive,9136
39aa972f8e," hey you, honey bear! Don`t goooooooo  puhleeezeee..","hey you, honey bear! Don`t goooooooo  puhleeezeee..",neutral,9137
bf378c30de,_are_fire Hii,_are_fire Hii,neutral,9138
18bb683c37, thats great I`ll make sure I get a copy,thats great,positive,9139
377ce7bccd," oh dear, I take back my request.... I get so drunk on fizz!! And I def do regret it the next day, sure fired hangover",o regret,negative,9140
a77104e008,listening to faith spirituality and the internet,listening to faith spirituality and the internet,neutral,9141
e04fa17673,graandma`s houseee  i havee too leave now! <3,graandma`s houseee  i havee too leave now! <3,negative,9142
ef32edfd19,"My nose is runny, my head is pounding, and teeth hurt like a ****. MAN. @-) I feel awful.  =((",awful.,negative,9143
76c9eea168,I really need to turn my swag off it`s 3:30 time for bed!,I really need to turn my swag off it`s 3:30 time for bed!,neutral,9144
1c85aa7344,Im so just heading home,Im so just heading home,neutral,9145
2496e631d7, night honey..see ya tomorrow,night honey..see ya tomorrow,positive,9146
0462b79deb,Why am I limited to only being able to sync with 1 MS Exchange account on iPhone?  ... same goes for Outlook. Why... http://bit.ly/etB8H,Why am I limited to only being able to sync with 1 MS Exchange account on iPhone?  ... same goes for Outlook. Why... http://bit.ly/etB8H,neutral,9147
b0212fbe33,"oh!, I wanna buy Just That Girl - Drew Seeley, but I`m not allowed  I`m talking itunes store)","oh!, I wanna buy Just That Girl - Drew Seeley, but I`m not allowed  I`m talking itunes store)",neutral,9148
70eb969d45, how sad! are you saying that I`m fat?  *tears*,how sad! are you saying that I`m fat?  *tears*,negative,9149
5eabab6cef, Wish I could be there to enjoy a girls day!!!,enjoy,positive,9150
0db4960dd0,Nothing like waking up slow in the morning. Docs appt today.,Nothing like waking up slow in the morning. Docs appt today.,neutral,9151
80b87139ea,": Your mail server just rejected a simple, plain reply to you as potential spam/virus threat. Not Good",Not Good,negative,9152
21402699c0, baby help me with math,help,positive,9153
0645b76653, Moral support for students,Moral support for students,positive,9154
bcef9b20ee,had delicious pav + bhaaji + finely chopped onion + little dash of lemon  Yummy!,had delicious pav + bhaaji + finely chopped onion + little dash of lemon  Yummy!,positive,9155
610835129a,"Wee laddie`s been SO upset for about 2 hours. Tried soothing him in bed, nursing, etc. Nope. Up at 3:30am for real food. Blue Clues now.","SO upset for about 2 hours. Tried soothing him in bed, nursing, etc.",negative,9156
106d853e53, its been clownin since it got flooded in htown in april. Got it repaired or so I thought.,its been clownin since it got flooded in htown in april. Got it repaired or so I thought.,neutral,9157
21cf36a2fa,Happy Mother`s Day to all Mothers out there,Happy Mother`s Day to all Mothers out there,positive,9158
32cadc5e15,friends from Traveller`s Tales held a farewell party for me but I kinda disappointed them that I would still be here until Sep. My fault.,disappointed,negative,9159
7a69ae6162,"BBQ`s gone well ! Weather stayed good which is a right bonus. Just off to bed, training in the morning at 06:30 then work","BBQ`s gone well ! Weather stayed good which is a right bonus. Just off to bed, training in the morning at 06:30 then work",neutral,9160
